id_serie,nome_serie,id_episodio,temporada,num_episodio,nome_episodio,ano,generos,duracao_minutos,avaliacao_media,num_votos
tt0452046,Criminal Minds,tt1716861,6,3,Remembrance of Things Past,2010,"Crime,Drama,Mystery",42.0,7.7,1815
tt0452046,Criminal Minds,tt1701257,6,4,Compromising Positions,2010,"Crime,Drama,Mystery",43.0,7.3,2496
tt0452046,Criminal Minds,tt1736078,6,5,Safe Haven,2010,"Crime,Drama,Mystery",40.0,7.7,1888
tt0452046,Criminal Minds,tt1736079,6,6,Devil's Night,2010,"Crime,Drama,Mystery",42.0,7.2,1863
tt0452046,Criminal Minds,tt1735538,6,7,Middle Man,2010,"Crime,Drama,Mystery",44.0,7.6,2553
tt0452046,Criminal Minds,tt1738476,6,8,Reflection of Desire,2010,"Crime,Drama,Mystery",43.0,7.7,2691
tt0452046,Criminal Minds,tt1755124,6,9,Into the Woods,2010,"Crime,Drama,Mystery",42.0,7.7,1976
tt0452046,Criminal Minds,tt1749100,6,10,What Happens at Home...,2010,"Crime,Drama,Mystery",43.0,7.6,1842
tt0452046,Criminal Minds,tt1782632,6,11,25 to Life,2010,"Crime,Drama,Mystery",43.0,7.7,1819
tt0452046,Criminal Minds,tt1782633,6,12,Corazon,2011,"Crime,Drama,Mystery",41.0,7.5,2617
tt0452046,Criminal Minds,tt1782019,6,13,The Thirteenth Step,2011,"Crime,Drama,Mystery",42.0,7.4,2003
tt0452046,Criminal Minds,tt1792213,6,14,Sense Memory,2011,"Crime,Drama,Mystery",41.0,7.3,1809
tt0452046,Criminal Minds,tt1820833,6,15,Today I Do,2011,"Crime,Drama,Mystery",41.0,7.2,1943
tt0452046,Criminal Minds,tt1835074,6,16,Coda,2011,"Crime,Drama,Mystery",46.0,8.1,2737
tt0452046,Criminal Minds,tt1837787,6,17,Valhalla,2011,"Crime,Drama,Mystery",44.0,8.0,1938
tt0452046,Criminal Minds,tt1837136,6,18,Lauren,2011,"Crime,Drama,Mystery",44.0,8.7,2830
tt0452046,Criminal Minds,tt1846013,6,19,With Friends Like These,2011,"Crime,Drama,Mystery",43.0,7.5,2485
tt0452046,Criminal Minds,tt1852288,6,20,Hanley Waters,2011,"Crime,Drama,Mystery",43.0,7.5,1737
tt0452046,Criminal Minds,tt1856893,6,21,The Stranger,2011,"Crime,Drama,Mystery",43.0,7.3,1572
tt0452046,Criminal Minds,tt1875189,6,22,Out of the Light,2011,"Crime,Drama,Mystery",43.0,7.4,1608
tt0452046,Criminal Minds,tt1898302,6,23,Big Sea,2011,"Crime,Drama,Mystery",43.0,7.3,1738
tt0452046,Criminal Minds,tt1899653,6,24,Supply and Demand,2011,"Crime,Drama,Mystery",41.0,7.7,1714
tt0452046,Criminal Minds,tt1974554,7,1,It Takes a Village,2011,"Crime,Drama,Mystery",42.0,8.0,2136
tt0452046,Criminal Minds,tt1990405,7,2,Proof,2011,"Crime,Drama,Mystery",43.0,7.9,1960
tt0452046,Criminal Minds,tt1995609,7,3,Dorado Falls,2011,"Crime,Drama,Mystery",43.0,7.7,1997
tt0452046,Criminal Minds,tt2009816,7,4,Painless,2011,"Crime,Drama,Mystery",44.0,7.8,2293
tt0452046,Criminal Minds,tt2030847,7,5,From Childhood's Hour,2011,"Crime,Drama,Mystery",43.0,7.4,1733
tt0452046,Criminal Minds,tt2072418,7,6,Epilogue,2011,"Crime,Drama,Mystery",40.0,7.4,1801
tt0452046,Criminal Minds,tt2072419,7,7,There's No Place Like Home,2011,"Crime,Drama,Mystery",41.0,7.1,1872
tt0452046,Criminal Minds,tt2078889,7,8,Hope,2011,"Crime,Drama,Mystery",42.0,7.6,2493
tt0452046,Criminal Minds,tt2078078,7,9,Self-Fulfilling Prophecy,2011,"Crime,Drama,Mystery",43.0,7.6,1676
tt0452046,Criminal Minds,tt2090786,7,10,The Bittersweet Science,2011,"Crime,Drama,Mystery",44.0,7.2,1749
tt0452046,Criminal Minds,tt2101639,7,11,True Genius,2012,"Crime,Drama,Mystery",44.0,8.4,2778
tt0452046,Criminal Minds,tt2117102,7,12,Unknown Subject,2012,"Crime,Drama,Mystery",43.0,7.9,1825
tt0452046,Criminal Minds,tt2128996,7,13,Snake Eyes,2012,"Crime,Drama,Mystery",42.0,7.2,2441
tt0452046,Criminal Minds,tt2128995,7,14,Closing Time,2012,"Crime,Drama,Mystery",42.0,7.2,1689
tt0452046,Criminal Minds,tt2174385,7,15,A Thin Line,2012,"Crime,Drama,Mystery",41.0,7.3,1716
tt0452046,Criminal Minds,tt2180877,7,16,A Family Affair,2012,"Crime,Drama,Mystery",41.0,7.5,1747
tt0452046,Criminal Minds,tt2281773,7,17,"I Love You, Tommy Brown",2012,"Crime,Drama,Mystery",42.0,7.2,2429
tt0452046,Criminal Minds,tt2309133,7,18,Foundation,2012,"Crime,Drama,Mystery",44.0,7.9,1778
tt0452046,Criminal Minds,tt2342615,7,19,Heathridge Manor,2012,"Crime,Drama,Mystery",44.0,8.0,2726
tt0452046,Criminal Minds,tt2299901,7,20,The Company,2012,"Crime,Drama,Mystery",44.0,8.1,1812
tt0452046,Criminal Minds,tt2336719,7,21,Divining Rod,2012,"Crime,Drama,Mystery",42.0,7.4,1707
tt0452046,Criminal Minds,tt2366767,7,22,Profiling 101,2012,"Crime,Drama,Mystery",41.0,8.0,1825
tt0452046,Criminal Minds,tt2336721,7,23,Hit,2012,"Crime,Drama,Mystery",40.0,8.4,2151
tt0452046,Criminal Minds,tt2336723,7,24,Run,2012,"Crime,Drama,Mystery",42.0,8.5,2191
tt0452046,Criminal Minds,tt2284830,8,1,The Silencer,2012,"Crime,Drama,Mystery",41.0,7.4,1808
tt0452046,Criminal Minds,tt2317748,8,2,The Pact,2012,"Crime,Drama,Mystery",43.0,7.4,1750
tt0452046,Criminal Minds,tt2357798,8,3,Through the Looking Glass,2012,"Crime,Drama,Mystery",44.0,7.5,1645
tt0452046,Criminal Minds,tt2335640,8,4,God Complex,2012,"Crime,Drama,Mystery",42.0,7.7,2468
tt0452046,Criminal Minds,tt2432930,8,5,The Good Earth,2012,"Crime,Drama,Mystery",42.0,7.4,2207
tt0452046,Criminal Minds,tt2468880,8,6,The Apprenticeship,2012,"Crime,Drama,Mystery",43.0,7.6,1914
tt0452046,Criminal Minds,tt2511912,8,7,The Fallen,2012,"Crime,Drama,Mystery",41.0,7.6,1659
tt0452046,Criminal Minds,tt2431672,8,8,The Wheels on the Bus...,2012,"Crime,Drama,Mystery",41.0,7.3,2510
tt0452046,Criminal Minds,tt2522302,8,9,Magnificent Light,2012,"Crime,Drama,Mystery",42.0,7.1,2175
tt0452046,Criminal Minds,tt2516536,8,10,The Lesson,2012,"Crime,Drama,Mystery",43.0,8.2,2719
tt0452046,Criminal Minds,tt2498576,8,11,Perennials,2012,"Crime,Drama,Mystery",41.0,7.3,1729
tt0452046,Criminal Minds,tt2613042,8,12,Zugzwang,2013,"Crime,Drama,Mystery",41.0,8.6,3149
tt0452046,Criminal Minds,tt2550578,8,13,Magnum Opus,2013,"Crime,Drama,Mystery",42.0,7.7,2408
tt0452046,Criminal Minds,tt2547282,8,14,All That Remains,2013,"Crime,Drama,Mystery",44.0,7.9,1683
tt0452046,Criminal Minds,tt2691222,8,15,Broken,2013,"Crime,Drama,Mystery",42.0,7.5,1768
tt0452046,Criminal Minds,tt2689294,8,16,Carbon Copy,2013,"Crime,Drama,Mystery",41.0,7.8,1659
tt0452046,Criminal Minds,tt2700928,8,17,The Gathering,2013,"Crime,Drama,Mystery",41.0,7.3,2186
tt0452046,Criminal Minds,tt2713424,8,18,Restoration,2013,"Crime,Drama,Mystery",43,7.7,1732
tt0452046,Criminal Minds,tt2757554,8,19,Pay It Forward,2013,"Crime,Drama,Mystery",41,7.3,1737
tt0452046,Criminal Minds,tt2757558,8,20,Alchemy,2013,"Crime,Drama,Mystery",42,7.6,2364
tt0452046,Criminal Minds,tt2757556,8,21,Nanny Dearest,2013,"Crime,Drama,Mystery",43,7.7,2058
tt0452046,Criminal Minds,tt2757560,8,22,#6,2013,"Crime,Drama,Mystery",43,7.4,1814
tt0452046,Criminal Minds,tt2757562,8,23,Brothers Hotchner,2013,"Crime,Drama,Mystery",40,7.7,1645
tt0452046,Criminal Minds,tt2853128,8,24,The Replicator,2013,"Crime,Drama,Mystery",43,8.2,1982
tt0452046,Criminal Minds,tt2909176,9,1,The Inspiration,2013,"Crime,Drama,Mystery",41,7.4,1884
tt0452046,Criminal Minds,tt3161288,9,2,The Inspired,2013,"Crime,Drama,Mystery",42.0,7.5,1831
tt0452046,Criminal Minds,tt3145880,9,3,Final Shot,2013,"Crime,Drama,Mystery",42.0,7.7,1687
tt0452046,Criminal Minds,tt3266250,9,4,To Bear Witness,2013,"Crime,Drama,Mystery",41.0,7.5,1854
tt0452046,Criminal Minds,tt3236558,9,5,Route 66,2013,"Crime,Drama,Mystery",42.0,7.6,1790
tt0452046,Criminal Minds,tt3267968,9,6,In the Blood,2013,"Crime,Drama,Mystery",41.0,7.4,1709
tt0452046,Criminal Minds,tt3279006,9,7,Gatekeeper,2013,"Crime,Drama,Mystery",41.0,7.8,2382
tt0452046,Criminal Minds,tt3234680,9,8,The Return,2013,"Crime,Drama,Mystery",41.0,7.4,1701
tt0452046,Criminal Minds,tt3247716,9,9,Strange Fruit,2013,"Crime,Drama,Mystery",44.0,7.8,1824
tt0452046,Criminal Minds,tt3278824,9,10,The Caller,2013,"Crime,Drama,Mystery",43.0,8.0,2156
tt0452046,Criminal Minds,tt3366060,9,11,Bully,2013,"Crime,Drama,Mystery",42.0,7.5,1598
tt0452046,Criminal Minds,tt3398232,9,12,The Black Queen,2014,"Crime,Drama,Mystery",43.0,7.4,2399
tt0452046,Criminal Minds,tt3398236,9,13,The Road Home,2014,"Crime,Drama,Mystery",44.0,7.6,1552
tt0452046,Criminal Minds,tt3398240,9,14,200,2014,"Crime,Drama,Mystery",42.0,8.1,2161
tt0452046,Criminal Minds,tt3481150,9,15,Mr. & Mrs. Anderson,2014,"Crime,Drama,Mystery",41.0,7.4,1568
tt0452046,Criminal Minds,tt3481152,9,16,Gabby,2014,"Crime,Drama,Mystery",43.0,8.0,1902
tt0452046,Criminal Minds,tt3507060,9,17,Persuasion,2014,"Crime,Drama,Mystery",43.0,7.5,2184
tt0452046,Criminal Minds,tt3519120,9,18,Rabid,2014,"Crime,Drama,Mystery",43.0,7.6,1631
tt0452046,Criminal Minds,tt3580542,9,19,The Edge of Winter,2014,"Crime,Drama,Mystery",44.0,7.6,1716
tt0452046,Criminal Minds,tt3586530,9,20,Blood Relations,2014,"Crime,Drama,Mystery",44.0,7.9,2455
tt0452046,Criminal Minds,tt3594074,9,21,What Happens in Mecklinburg...,2014,"Crime,Drama,Mystery",42.0,7.4,1836
tt0452046,Criminal Minds,tt3631600,9,22,Fatal,2014,"Crime,Drama,Mystery",43.0,7.4,1800
tt0452046,Criminal Minds,tt3631602,9,23,Angels,2014,"Crime,Drama,Mystery",42.0,8.2,2102
tt0452046,Criminal Minds,tt3631604,9,24,Demons,2014,"Crime,Drama,Mystery",42.0,8.6,2565
tt0452046,Criminal Minds,tt3822370,10,1,X,2014,"Crime,Drama,Mystery",43.0,7.7,2003
tt0452046,Criminal Minds,tt3900906,10,2,Burn,2014,"Crime,Drama,Mystery",42,7.2,2321
tt0452046,Criminal Minds,tt3997466,10,3,A Thousand Suns,2014,"Crime,Drama,Mystery",41,7.6,2330
tt0452046,Criminal Minds,tt3920274,10,4,The Itch,2014,"Crime,Drama,Mystery",43,7.3,1779
tt0452046,Criminal Minds,tt4034202,10,5,Boxed In,2014,"Crime,Drama,Mystery",43.0,7.4,1898
tt0452046,Criminal Minds,tt4019556,10,6,If the Shoe Fits,2014,"Crime,Drama,Mystery",43,7.5,1969
tt0452046,Criminal Minds,tt4093830,10,7,Hashtag,2014,"Crime,Drama,Mystery",41.0,7.5,1680
tt0452046,Criminal Minds,tt4093842,10,8,The Boys of Sudworth Place,2014,"Crime,Drama,Mystery",40.0,7.4,1682
tt0452046,Criminal Minds,tt4093858,10,9,Fate,2014,"Crime,Drama,Mystery",42.0,7.4,1742
tt0452046,Criminal Minds,tt4129320,10,10,Amelia Porter,2014,"Crime,Drama,Mystery",42.0,7.2,1982
tt0452046,Criminal Minds,tt4175406,10,11,The Forever People,2015,"Crime,Drama,Mystery",42.0,7.6,2278
tt0452046,Criminal Minds,tt4200628,10,12,Anonymous,2015,"Crime,Drama,Mystery",41.0,7.5,1754
tt0452046,Criminal Minds,tt4231040,10,13,Nelson's Sparrow,2015,"Crime,Drama,Mystery",43.0,8.1,2377
tt0452046,Criminal Minds,tt4231038,10,14,Hero Worship,2015,"Crime,Drama,Mystery",42.0,7.3,2221
tt0452046,Criminal Minds,tt4382826,10,15,Scream,2015,"Crime,Drama,Mystery",41.0,7.3,1687
tt0452046,Criminal Minds,tt4380274,10,16,Lockdown,2015,"Crime,Drama,Mystery",43.0,7.6,1968
tt0452046,Criminal Minds,tt4364266,10,17,Breath Play,2015,"Crime,Drama,Mystery",41.0,7.1,1992
tt0452046,Criminal Minds,tt4415216,10,18,Rock Creek Park,2015,"Crime,Drama,Mystery",42.0,7.5,2218
tt0452046,Criminal Minds,tt4473890,10,19,Beyond Borders,2015,"Crime,Drama,Mystery",43.0,7.0,2258
tt0452046,Criminal Minds,tt4524998,10,20,A Place at the Table,2015,"Crime,Drama,Mystery",42.0,7.4,2204
tt0452046,Criminal Minds,tt4524996,10,21,Mr. Scratch,2015,"Crime,Drama,Mystery",42.0,8.7,2948
tt0452046,Criminal Minds,tt4525002,10,22,Protection,2015,"Crime,Drama,Mystery",43.0,7.2,1965
tt0452046,Criminal Minds,tt4553046,10,23,The Hunt,2015,"Crime,Drama,Mystery",41.0,7.9,1851
tt0452046,Criminal Minds,tt4705588,11,1,The Job,2015,"Crime,Drama,Mystery",43.0,7.6,1667
tt0452046,Criminal Minds,tt4893110,11,2,The Witness,2015,"Crime,Drama,Mystery",44.0,7.5,2070
tt0452046,Criminal Minds,tt4893118,11,3,'Til Death Do Us Part,2015,"Crime,Drama,Mystery",42.0,7.0,1685
tt0452046,Criminal Minds,tt4920092,11,4,Outlaw,2015,"Crime,Drama,Mystery",42.0,7.2,1677
tt0452046,Criminal Minds,tt4941872,11,5,The Night Watch,2015,"Crime,Drama,Mystery",41.0,7.2,1694
tt0452046,Criminal Minds,tt4995032,11,6,Pariahville,2015,"Crime,Drama,Mystery",41.0,7.3,1757
tt0452046,Criminal Minds,tt4995066,11,7,Target Rich,2015,"Crime,Drama,Mystery",43.0,7.4,1751
tt0452046,Criminal Minds,tt5027956,11,8,Awake,2015,"Crime,Drama,Mystery",40.0,6.7,2175
tt0452046,Criminal Minds,tt5059724,11,9,Internal Affairs,2015,"Crime,Drama,Mystery",43.0,6.9,2106
tt0452046,Criminal Minds,tt5083280,11,10,Future Perfect,2015,"Crime,Drama,Mystery",42.0,6.6,2092
tt0452046,Criminal Minds,tt5123360,11,11,Entropy,2016,"Crime,Drama,Mystery",43.0,9.1,3409
tt0452046,Criminal Minds,tt5167094,11,12,Drive,2016,"Crime,Drama,Mystery",40.0,7.1,1750
tt0452046,Criminal Minds,tt5198724,11,13,The Bond,2016,"Crime,Drama,Mystery",42.0,7.1,1731
tt0452046,Criminal Minds,tt5212798,11,14,Hostage,2016,"Crime,Drama,Mystery",42.0,8.2,2034
tt0452046,Criminal Minds,tt5276110,11,15,A Badge and a Gun,2016,"Crime,Drama,Mystery",40.0,7.3,1628
tt0452046,Criminal Minds,tt5276126,11,16,Derek,2016,"Crime,Drama,Mystery",43.0,8.0,2010
tt0452046,Criminal Minds,tt5390090,11,17,The Sandman,2016,"Crime,Drama,Mystery",41.0,7.3,1719
tt0452046,Criminal Minds,tt5390436,11,18,A Beautiful Disaster,2016,"Crime,Drama,Mystery",43.0,8.4,2333
tt0452046,Criminal Minds,tt5435256,11,19,Tribute,2016,"Crime,Drama,Mystery",42.0,7.5,1663
tt0452046,Criminal Minds,tt5460408,11,20,Inner Beauty,2016,"Crime,Drama,Mystery",40.0,7.0,1812
tt0452046,Criminal Minds,tt5466720,11,21,Devil's Backbone,2016,"Crime,Drama,Mystery",43.0,7.8,1841
tt0452046,Criminal Minds,tt5531198,11,22,The Storm,2016,"Crime,Drama,Mystery",42.0,8.1,1919
tt0452046,Criminal Minds,tt5787340,12,1,The Crimson King,2016,"Crime,Drama,Mystery",43.0,7.4,1984
tt0452046,Criminal Minds,tt5886782,12,2,Sick Day,2016,"Crime,Drama,Mystery",43.0,7.4,2224
tt0452046,Criminal Minds,tt5933666,12,3,Taboo,2016,"Crime,Drama,Mystery",40.0,7.2,2056
tt0452046,Criminal Minds,tt5993880,12,4,Keeper,2016,"Crime,Drama,Mystery",43.0,7.1,1712
tt0452046,Criminal Minds,tt6046328,12,5,The Anti-Terror Squad,2016,"Crime,Drama,Mystery",41.0,7.1,1621
tt0452046,Criminal Minds,tt6110614,12,6,Elliott's Pond,2016,"Crime,Drama,Mystery",43.0,7.6,2151
tt0452046,Criminal Minds,tt6057296,12,7,Mirror Image,2016,"Crime,Drama,Mystery",43.0,7.7,2023
tt0452046,Criminal Minds,tt6138744,12,8,Scarecrow,2016,"Crime,Drama,Mystery",41.0,7.2,1721
tt0452046,Criminal Minds,tt6151176,12,9,Profiling 202,2017,"Crime,Drama,Mystery",42.0,7.3,1791
tt0452046,Criminal Minds,tt6149366,12,10,Seek and Destroy,2017,"Crime,Drama,Mystery",40.0,7.1,1770
tt0452046,Criminal Minds,tt6241332,12,11,Surface Tension,2017,"Crime,Drama,Mystery",43.0,7.2,1999
tt0452046,Criminal Minds,tt6241336,12,12,A Good Husband,2017,"Crime,Drama,Mystery",41.0,6.7,1991
tt0452046,Criminal Minds,tt6241338,12,13,Spencer,2017,"Crime,Drama,Mystery",42.0,7.8,2115
tt0452046,Criminal Minds,tt6391984,12,14,Collision Course,2017,"Crime,Drama,Mystery",42.0,7.3,1682
tt0452046,Criminal Minds,tt6391990,12,15,Alpha Male,2017,"Crime,Drama,Mystery",42.0,7.3,1766
tt0452046,Criminal Minds,tt6443622,12,16,Assistance Is Futile,2017,"Crime,Drama,Mystery",42.0,7.2,1946
tt0452046,Criminal Minds,tt6445490,12,17,In the Dark,2017,"Crime,Drama,Mystery",41.0,7.3,1937
tt0452046,Criminal Minds,tt6461236,12,18,Hell's Kitchen,2017,"Crime,Drama,Mystery",43.0,7.3,1959
tt0452046,Criminal Minds,tt6504612,12,19,True North,2017,"Crime,Drama,Mystery",41.0,7.2,1905
tt0452046,Criminal Minds,tt6527272,12,20,Unforgettable,2017,"Crime,Drama,Mystery",41.0,7.5,1700
tt0452046,Criminal Minds,tt6604248,12,21,Green Light,2017,"Crime,Drama,Mystery",40.0,8.1,1806
tt0452046,Criminal Minds,tt6688102,12,22,Red Light,2017,"Crime,Drama,Mystery",43.0,8.3,1879
tt0452046,Criminal Minds,tt6756430,13,1,Wheels Up,2017,"Crime,Drama,Mystery",43.0,8.1,1683
tt0452046,Criminal Minds,tt7038854,13,2,To a Better Place,2017,"Crime,Drama,Mystery",43.0,7.5,1817
tt0452046,Criminal Minds,tt7042748,13,3,Blue Angel,2017,"Crime,Drama,Mystery",43.0,7.3,1443
tt0452046,Criminal Minds,tt7042722,13,4,Killer App,2017,"Crime,Drama,Mystery",40.0,7.5,1537
tt0452046,Criminal Minds,tt7324378,13,5,Lucky Strikes,2017,"Crime,Drama,Mystery",42.0,7.7,1409
tt0452046,Criminal Minds,tt7050388,13,6,The Bunker,2017,"Crime,Drama,Mystery",42.0,7.7,1763
tt0452046,Criminal Minds,tt7365228,13,7,Dust and Bones,2017,"Crime,Drama,Mystery",42.0,7.3,1605
tt0452046,Criminal Minds,tt7369122,13,8,Neon Terror,2017,"Crime,Drama,Mystery",40.0,7.0,1136
tt0452046,Criminal Minds,tt7444394,13,9,False Flag,2017,"Crime,Drama,Mystery",43.0,7.3,1265
tt0452046,Criminal Minds,tt7512742,13,10,Submerged,2018,"Crime,Drama,Mystery",42.0,6.9,1039
tt0452046,Criminal Minds,tt7514000,13,11,Full-Tilt Boogie,2018,"Crime,Drama,Mystery",42.0,7.3,1143
tt0452046,Criminal Minds,tt7512744,13,12,Bad Moon on the Rise,2018,"Crime,Drama,Mystery",41.0,7.2,1483
tt0452046,Criminal Minds,tt7512746,13,13,Cure,2018,"Crime,Drama,Mystery",43.0,7.4,1342
tt0452046,Criminal Minds,tt7621294,13,14,Miasma,2018,"Crime,Drama,Mystery",42.0,7.2,1488
tt0452046,Criminal Minds,tt7783730,13,15,Annihilator,2018,"Crime,Drama,Mystery",42.0,7.7,1543
tt0452046,Criminal Minds,tt7783756,13,16,Last Gasp,2018,"Crime,Drama,Mystery",43.0,8.1,1202
tt0452046,Criminal Minds,tt7856468,13,17,The Capilanos,2018,"Crime,Drama,Mystery",43.0,7.6,1571
tt0452046,Criminal Minds,tt7912274,13,18,The Dance of Love,2018,"Crime,Drama,Mystery",42.0,7.4,1272
tt0452046,Criminal Minds,tt8031614,13,19,Ex Parte,2018,"Crime,Drama,Mystery",42.0,7.5,1218
tt0452046,Criminal Minds,tt8031622,13,20,All You Can Eat,2018,"Crime,Drama,Mystery",42.0,6.9,1033
tt0452046,Criminal Minds,tt8031630,13,21,Mixed Signals,2018,"Crime,Drama,Mystery",40.0,7.0,962
tt0452046,Criminal Minds,tt8097120,13,22,Believer,2018,"Crime,Drama,Mystery",43.0,8.5,1448
tt0452046,Criminal Minds,tt8407802,14,1,300,2018,"Crime,Drama,Mystery",41.0,8.3,1309
tt0452046,Criminal Minds,tt8663430,14,2,Starter Home,2018,"Crime,Drama,Mystery",43.0,7.6,988
tt0452046,Criminal Minds,tt8663434,14,3,Rule 34,2018,"Crime,Drama,Mystery",41.0,7.4,959
tt0452046,Criminal Minds,tt8663438,14,4,Innocence,2018,"Crime,Drama,Mystery",40.0,7.1,898
tt0452046,Criminal Minds,tt8663440,14,5,The Tall Man,2018,"Crime,Drama,Mystery",43.0,8.3,1248
tt0452046,Criminal Minds,tt8889956,14,6,Luke,2018,"Crime,Drama,Mystery",41.0,7.4,999
tt0452046,Criminal Minds,tt8889958,14,7,Twenty Seven,2018,"Crime,Drama,Mystery",41.0,7.7,964
tt0452046,Criminal Minds,tt9013574,14,8,Ashley,2018,"Crime,Drama,Mystery",43.0,7.5,905
tt0452046,Criminal Minds,tt9056162,14,9,Broken Wing,2018,"Crime,Drama,Mystery",43.0,7.3,844
tt0452046,Criminal Minds,tt9127250,14,10,Flesh and Blood,2018,"Crime,Drama,Mystery",43.0,7.4,854
tt0452046,Criminal Minds,tt9172252,14,11,Night Lights,2019,"Crime,Drama,Mystery",40.0,7.3,815
tt0452046,Criminal Minds,tt9256880,14,12,Hamelin,2019,"Crime,Drama,Mystery",43.0,7.5,882
tt0452046,Criminal Minds,tt9256884,14,13,Chameleon,2019,"Crime,Drama,Mystery",42.0,8.1,1019
tt0452046,Criminal Minds,tt9346578,14,14,Sick and Evil,2019,"Crime,Drama,Mystery",40.0,7.1,753
tt0452046,Criminal Minds,tt8835038,14,15,Truth or Dare,2019,"Crime,Drama,Mystery",43.0,7.5,1001
tt0452046,Criminal Minds,tt9597726,15,1,Under the Skin,2020,"Crime,Drama,Mystery",43.0,7.9,804
tt0452046,Criminal Minds,tt9669180,15,2,Awakenings,2020,"Crime,Drama,Mystery",41.0,7.9,765
tt0452046,Criminal Minds,tt9690774,15,3,Spectator Slowing,2020,"Crime,Drama,Mystery",41.0,7.2,680
tt0452046,Criminal Minds,tt9701948,15,4,Saturday,2020,"Crime,Drama,Mystery",43.0,8.0,913
tt0452046,Criminal Minds,tt9701954,15,5,Ghost,2020,"Crime,Drama,Mystery",40.0,7.3,676
tt0452046,Criminal Minds,tt9701952,15,6,Date Night,2020,"Crime,Drama,Mystery",43.0,8.6,1031
tt0452046,Criminal Minds,tt9701956,15,7,Rusty,2020,"Crime,Drama,Mystery",43.0,7.1,675
tt0452046,Criminal Minds,tt9701962,15,8,Family Tree,2020,"Crime,Drama,Mystery",42.0,7.2,648
tt0452046,Criminal Minds,tt9701964,15,9,Face Off,2020,"Crime,Drama,Mystery",43.0,8.2,697
tt0452046,Criminal Minds,tt9701946,15,10,And in the End,2020,"Crime,Drama,Mystery",43.0,7.4,1042
tt0452046,Criminal Minds,tt21277876,16,1,Just Getting Started,2022,"Crime,Drama,Mystery",,8.0,882
tt0452046,Criminal Minds,tt21286846,16,2,Sicarius,2022,"Crime,Drama,Mystery",,8.2,717
tt0452046,Criminal Minds,tt21286850,16,3,Moose,2022,"Crime,Drama,Mystery",,7.9,604
tt0452046,Criminal Minds,tt21286852,16,4,Pay-Per-View,2022,"Crime,Drama,Mystery",,7.7,534
tt0452046,Criminal Minds,tt21286864,16,5,Oedipus Wrecks,2022,"Crime,Drama,Mystery",,8.3,554
tt0452046,Criminal Minds,tt21286854,16,6,True Conviction,2023,"Crime,Drama,Mystery",,7.7,482
tt0452046,Criminal Minds,tt21286858,16,7,What Doesn't Kill Us,2023,"Crime,Drama,Mystery",,7.8,456
tt0452046,Criminal Minds,tt21286860,16,8,Forget Me Knots,2023,"Crime,Drama,Mystery",,8.0,448
tt0452046,Criminal Minds,tt21286856,16,9,Memento Mori,2023,"Crime,Drama,Mystery",,8.1,471
tt0452046,Criminal Minds,tt21286862,16,10,Dead End,2023,"Crime,Drama,Mystery",,7.9,531
tt3322312,Daredevil,tt3330796,1,1,Into the Ring,2015,"Action,Crime,Drama",53.0,8.4,14560
tt3322312,Daredevil,tt3915096,1,2,Cut Man,2015,"Action,Crime,Drama",53,8.9,13920
tt3322312,Daredevil,tt4000782,1,3,Rabbit in a Snowstorm,2015,"Action,Crime,Drama",52,8.3,11739
tt3322312,Daredevil,tt4061068,1,4,In the Blood,2015,"Action,Crime,Drama",52.0,8.6,11397
tt3322312,Daredevil,tt4061074,1,5,World on Fire,2015,"Action,Crime,Drama",56.0,8.7,11008
tt3322312,Daredevil,tt4065594,1,6,Condemned,2015,"Action,Crime,Drama",48.0,8.9,11203
tt3322312,Daredevil,tt4125416,1,7,Stick,2015,"Action,Crime,Drama",50.0,8.5,10887
tt3322312,Daredevil,tt4125418,1,8,Shadows in the Glass,2015,"Action,Crime,Drama",53.0,8.9,10927
tt3322312,Daredevil,tt4125420,1,9,Speak of the Devil,2015,"Action,Crime,Drama",58.0,9.1,11203
tt3322312,Daredevil,tt4125422,1,10,Nelson v. Murdock,2015,"Action,Crime,Drama",57.0,8.4,10422
tt3322312,Daredevil,tt4125426,1,11,The Path of the Righteous,2015,"Action,Crime,Drama",59.0,8.7,10278
tt3322312,Daredevil,tt4125424,1,12,The Ones We Leave Behind,2015,"Action,Crime,Drama",60.0,8.6,10062
tt3322312,Daredevil,tt4125428,1,13,Daredevil,2015,"Action,Crime,Drama",56.0,9.3,13135
tt3322312,Daredevil,tt4625048,2,1,Bang,2016,"Action,Crime,Drama",48.0,8.8,10774
tt3322312,Daredevil,tt4817432,2,2,Dogs to a Gunfight,2016,"Action,Crime,Drama",50.0,8.6,9570
tt3322312,Daredevil,tt4935616,2,3,New York's Finest,2016,"Action,Crime,Drama",48.0,9.4,12612
tt3322312,Daredevil,tt4947664,2,4,Penny and Dime,2016,"Action,Crime,Drama",60.0,9.4,11850
tt3322312,Daredevil,tt4950308,2,5,Kinbaku,2016,"Action,Crime,Drama",56.0,8.2,8825
tt3322312,Daredevil,tt4950312,2,6,Regrets Only,2016,"Action,Crime,Drama",56.0,8.5,8424
tt3322312,Daredevil,tt4950310,2,7,Semper Fidelis,2016,"Action,Crime,Drama",56.0,8.5,8312
tt3322312,Daredevil,tt4950326,2,8,Guilty as Sin,2016,"Action,Crime,Drama",54.0,9.0,8964
